Order_ID,Warehouse,Destination_City,Distance_KM,Delivery_Time_Hours,Transportation_Cost,Inventory_Level,Demand,Delay
ORD013689,Hyderabad,Lucknow,2186,57.02,28991.16,1029,583,No
ORD013690,Kolkata,Coimbatore,1388,33.77,26565.27,1609,557,No
ORD013691,Kolkata,Visakhapatnam,1109,35.34,24108.80,553,453,Yes
ORD013692,Chennai,Nagpur,166,8.48,4198.08,1190,64,No
ORD013693,Hyderabad,Nagpur,928,19.74,16009.42,886,310,No
ORD013694,Delhi,Pune,1097,26.77,20864.29,1418,365,No
ORD013695,Hyderabad,Bhopal,2090,43.20,43911.96,1067,385,No
ORD013696,Bengaluru,Thiruvananthapuram,1620,37.95,34312.29,1438,166,No
ORD013697,Mumbai,Bengaluru,1960,58.88,37037.19,371,310,No
ORD013698,Hyderabad,Patna,332,12.71,7367.27,1650,583,No
ORD013699,Bengaluru,Goa,2119,46.13,28488.61,1416,15,No
ORD013700,Delhi,Guwahati,1130,40.88,20249.21,1555,485,No
ORD013701,Hyderabad,Varanasi,348,13.94,7455.31,1106,470,No
ORD013702,Delhi,Pune,2179,64.58,42514.80,782,62,No
ORD013703,Hyderabad,Kanpur,396,13.20,6388.72,291,294,No
ORD013704,Chennai,Vadodara,507,17.48,7892.18,1851,255,No
ORD013705,Kolkata,Kochi,292,13.70,5253.38,1025,699,Yes
ORD013706,Chennai,Surat,1567,34.07,23056.27,1254,593,No
ORD013707,Bengaluru,Ludhiana,434,16.61,6784.19,1226,442,No
ORD013708,Kolkata,Coimbatore,186,8.15,3296.81,844,664,No
ORD013709,Mumbai,Nashik,603,17.65,10954.12,699,587,No
ORD013710,Kolkata,Kolkata,431,13.07,10061.04,306,729,No
ORD013711,Pune,Patna,2114,61.30,29307.18,371,557,No
ORD013712,Ahmedabad,Indore,1757,39.36,32921.84,1773,675,No
ORD013713,Mumbai,Chennai,1937,45.80,22232.41,1220,302,No
ORD013714,Ahmedabad,Chennai,1129,28.02,16683.76,365,697,No
ORD013715,Pune,Ahmedabad,1442,36.80,19327.08,734,514,No
ORD013716,Kolkata,Indore,686,19.52,14160.80,1133,703,No
ORD013717,Delhi,Chandigarh,1782,43.72,36973.23,895,620,No
ORD013718,Ahmedabad,Chandigarh,59,7.66,2547.94,1168,195,Yes
ORD013719,Chennai,Nagpur,2132,43.08,36930.12,1749,709,No
ORD013720,Chennai,Chennai,674,21.36,12839.99,429,647,No
ORD013721,Bengaluru,Goa,1305,41.13,21213.57,698,143,No
ORD013722,Delhi,Goa,736,22.92,13155.20,1836,649,No
ORD013723,Ahmedabad,Visakhapatnam,1237,30.32,25766.13,967,260,No
ORD013724,Hyderabad,Guwahati,1707,36.66,19573.23,1762,297,Yes
ORD013725,Delhi,Kolkata,1557,38.48,20272.23,900,471,Yes
ORD013726,Chennai,Guwahati,892,21.16,14095.39,413,776,No
ORD013727,Kolkata,Vadodara,80,11.06,2798.63,898,135,No
ORD013728,Chennai,Guwahati,1228,32.30,19293.04,384,124,No
ORD013729,Ahmedabad,Jaipur,1971,51.77,31087.09,1842,385,No
ORD013730,Bengaluru,Thiruvananthapuram,2006,45.29,27407.94,710,471,No
ORD013731,Hyderabad,Indore,646,19.07,9325.23,1550,56,No
ORD013732,Mumbai,Lucknow,143,13.38,2211.54,1566,17,No
ORD013733,Ahmedabad,Ludhiana,2134,43.45,38378.28,1870,42,No
ORD013734,Ahmedabad,Varanasi,1331,29.27,22617.18,357,540,No
ORD013735,Hyderabad,Chandigarh,1898,43.86,39548.41,1808,654,No
ORD013736,Delhi,Patna,764,25.90,9491.80,980,194,No
ORD013737,Pune,Ranchi,1615,35.62,20203.10,707,567,No
ORD013738,Mumbai,Surat,264,13.52,6485.50,989,399,No
ORD013739,Pune,Kochi,285,10.64,4886.43,823,127,No
ORD013740,Mumbai,Nagpur,2063,43.14,41575.10,699,326,Yes
ORD013741,Ahmedabad,Kochi,456,14.58,8183.86,1048,358,No
ORD013742,Bengaluru,Varanasi,2185,46.20,30405.58,195,185,No
ORD013743,Kolkata,Lucknow,458,13.44,8715.73,790,320,No
ORD013744,Bengaluru,Indore,220,14.19,3980.56,1142,248,No
ORD013745,Kolkata,Bengaluru,2125,57.44,27139.90,744,464,Yes
ORD013746,Mumbai,Hyderabad,287,14.20,4951.18,1437,329,No
ORD013747,Kolkata,Coimbatore,300,13.40,8325.13,1404,638,No
ORD013748,Ahmedabad,Chandigarh,1738,43.78,27726.16,1781,503,No
ORD013749,Pune,Lucknow,1797,52.22,39440.74,1165,490,No
ORD013750,Mumbai,Ludhiana,377,14.17,7321.71,969,615,No
ORD013751,Bengaluru,Varanasi,1268,26.68,28305.09,1578,171,No
ORD013752,Pune,Indore,225,8.94,5949.00,1792,500,No
ORD013753,Hyderabad,Goa,224,13.92,5266.33,833,762,No
ORD013754,Chennai,Bengaluru,293,13.34,7746.88,132,43,No
ORD013755,Chennai,Kochi,838,26.44,16339.88,1470,183,No
ORD013756,Ahmedabad,Ahmedabad,1893,50.27,21909.90,422,799,No
ORD013757,Ahmedabad,Chandigarh,1844,51.90,34537.97,693,626,No
ORD013758,Mumbai,Hyderabad,1880,38.33,26688.03,1484,580,Yes
ORD013759,Ahmedabad,Delhi,441,19.61,7451.38,1892,497,No
ORD013760,Ahmedabad,Pune,152,14.29,3434.40,251,466,No
ORD013761,Chennai,Chandigarh,2097,40.88,36852.81,341,798,No
ORD013762,Delhi,Bhopal,1073,27.63,21712.51,612,216,No
ORD013763,Chennai,Guwahati,1600,45.00,21581.97,1227,586,No
ORD013764,Hyderabad,Raipur,376,14.98,8078.27,640,111,No
ORD013765,Delhi,Bengaluru,2088,43.21,42787.91,315,284,No
ORD013766,Bengaluru,Guwahati,1888,51.67,22124.11,1546,402,Yes
ORD013767,Bengaluru,Ludhiana,969,30.13,15985.78,1441,192,No
ORD013768,Chennai,Nagpur,398,10.71,6843.81,1954,595,No
ORD013769,Ahmedabad,Chandigarh,596,19.92,10032.39,1877,217,No
ORD013770,Bengaluru,Kolkata,1803,32.34,32893.79,1733,418,Yes
ORD013771,Ahmedabad,Lucknow,2022,58.34,37531.13,1983,78,Yes
ORD013772,Hyderabad,Kanpur,92,6.08,2068.67,1940,396,No
ORD013773,Chennai,Agra,1014,28.23,22494.70,434,625,No
ORD013774,Hyderabad,Kolkata,1025,26.99,15999.86,135,487,No
ORD013775,Delhi,Vadodara,1876,56.60,39854.96,1732,612,No
ORD013776,Bengaluru,Nashik,844,23.98,17780.93,555,320,No
ORD013777,Pune,Varanasi,487,15.30,8157.31,730,240,No
ORD013778,Ahmedabad,Goa,820,24.94,14010.72,628,634,No
ORD013779,Chennai,Varanasi,998,21.47,11619.84,1738,54,No
ORD013780,Bengaluru,Varanasi,1474,30.99,19768.70,575,628,No
ORD013781,Ahmedabad,Chandigarh,1272,31.06,13827.14,1602,653,Yes
ORD013782,Hyderabad,Ranchi,1070,29.74,23669.44,726,279,No
ORD013783,Mumbai,Bhopal,682,20.74,16274.37,1500,433,No
ORD013784,Pune,Thiruvananthapuram,1166,32.16,16000.79,980,701,No
ORD013785,Pune,Guwahati,141,6.11,3433.12,422,16,No
ORD013786,Hyderabad,Hyderabad,2068,48.66,41665.23,183,373,No
ORD013787,Chennai,Lucknow,598,19.47,12622.80,662,349,No
ORD013788,Kolkata,Agra,1075,34.23,21239.91,701,312,Yes
ORD013789,Kolkata,Jaipur,1633,44.58,26758.65,69,500,No
ORD013790,Chennai,Goa,79,10.81,1554.50,1647,530,No
ORD013791,Delhi,Chandigarh,1710,39.57,32749.60,1634,800,No
ORD013792,Hyderabad,Kochi,1548,38.72,35721.07,1717,280,No
ORD013793,Pune,Delhi,1558,49.04,22014.31,1220,256,No
ORD013794,Hyderabad,Delhi,1516,49.01,23148.73,228,652,Yes
ORD013795,Kolkata,Chandigarh,81,8.75,3064.81,1155,318,No
ORD013796,Chennai,Coimbatore,1068,24.96,24243.26,1218,530,No
ORD013797,Hyderabad,Goa,1120,23.36,19137.94,1252,534,Yes
ORD013798,Bengaluru,Patna,120,8.54,3034.07,1705,499,Yes
ORD013799,Hyderabad,Jaipur,495,19.81,9554.00,1789,506,No
ORD013800,Ahmedabad,Agra,997,27.71,14720.31,614,638,Yes
ORD013801,Mumbai,Visakhapatnam,2005,52.82,37654.81,719,389,No
ORD013802,Hyderabad,Ludhiana,2169,50.07,29021.59,36,694,No
ORD013803,Hyderabad,Vadodara,2189,41.39,31658.20,1183,478,Yes
ORD013804,Mumbai,Vadodara,148,13.69,3903.51,1907,45,No
ORD013805,Bengaluru,Jaipur,925,18.73,13326.08,1721,596,No
ORD013806,Delhi,Mumbai,971,28.91,13807.13,149,51,Yes
ORD013807,Chennai,Ludhiana,1681,42.85,34640.87,917,496,Yes
ORD013808,Pune,Bhopal,2120,42.78,29723.44,214,619,No
ORD013809,Bengaluru,Jaipur,1865,51.07,30277.85,1648,124,No
ORD013810,Hyderabad,Kanpur,1984,40.66,39421.08,1941,210,No
ORD013811,Pune,Ludhiana,556,17.22,7783.93,1461,19,No
ORD013812,Hyderabad,Thiruvananthapuram,667,25.95,8532.61,898,506,No
ORD013813,Bengaluru,Patna,694,17.65,10262.62,75,791,No
ORD013814,Hyderabad,Kolkata,1862,40.75,35183.93,324,638,No
ORD013815,Pune,Pune,1788,51.87,35815.84,1481,106,No
ORD013816,Mumbai,Coimbatore,770,30.57,9209.84,852,270,No
ORD013817,Ahmedabad,Mumbai,1634,38.51,19812.68,1562,54,Yes
ORD013818,Ahmedabad,Ludhiana,1436,29.19,26014.47,540,575,No
ORD013819,Delhi,Kochi,1996,51.27,30986.87,1540,479,Yes
ORD013820,Chennai,Pune,1817,44.19,22437.46,536,469,No
ORD013821,Pune,Indore,1509,50.76,24650.23,850,567,No
ORD013822,Delhi,Agra,1559,30.55,25369.75,882,104,Yes
ORD013823,Ahmedabad,Goa,427,20.09,6582.43,159,109,No
ORD013824,Kolkata,Nagpur,1510,35.73,31018.78,1776,402,No
ORD013825,Pune,Raipur,160,13.76,2893.23,125,421,No
ORD013826,Chennai,Ludhiana,332,17.43,6034.86,1338,284,No
ORD013827,Hyderabad,Kochi,663,22.67,11725.15,1896,784,No
ORD013828,Hyderabad,Surat,2068,55.95,26269.42,1893,120,No
ORD013829,Mumbai,Nashik,1222,30.27,27522.16,291,613,No
ORD013830,Kolkata,Bhopal,1200,25.49,18706.21,1119,351,No
ORD013831,Mumbai,Bengaluru,187,13.01,4690.22,1995,311,No
ORD013832,Bengaluru,Delhi,1168,38.00,13640.53,1063,608,No
ORD013833,Mumbai,Chennai,425,16.09,7877.21,248,700,No
ORD013834,Hyderabad,Nagpur,1143,24.23,13049.02,621,57,No
ORD013835,Bengaluru,Kolkata,1668,29.56,25257.73,921,210,No
ORD013836,Chennai,Varanasi,1761,39.38,38008.68,797,464,Yes
ORD013837,Bengaluru,Kolkata,295,9.24,6772.17,1492,721,No
ORD013838,Chennai,Nagpur,1039,26.81,17887.61,458,543,No
ORD013839,Ahmedabad,Surat,1900,41.57,38337.36,1862,357,No
ORD013840,Mumbai,Coimbatore,1610,36.13,32187.90,325,706,No
ORD013841,Hyderabad,Surat,1234,32.33,25560.00,382,47,No
ORD013842,Chennai,Nashik,1587,41.50,26234.86,1048,220,No
ORD013843,Pune,Raipur,685,19.58,9918.70,1168,629,No
ORD013844,Delhi,Goa,765,25.66,9333.23,346,577,No
ORD013845,Bengaluru,Nashik,1946,46.69,30759.00,942,523,No
ORD013846,Mumbai,Surat,1956,45.41,40515.64,1930,210,No
ORD013847,Ahmedabad,Vadodara,894,28.89,11489.90,848,472,No
ORD013848,Delhi,Kolkata,1771,34.35,21849.06,1398,578,Yes
ORD013849,Hyderabad,Kanpur,2049,51.17,28124.89,1546,568,No
ORD013850,Kolkata,Guwahati,2009,39.64,30254.44,1194,725,No
ORD013851,Mumbai,Bengaluru,1942,43.38,33991.30,304,442,No
ORD013852,Ahmedabad,Surat,559,16.94,10674.03,1966,516,No
ORD013853,Hyderabad,Ludhiana,1574,35.61,33255.85,1655,111,No
ORD013854,Pune,Guwahati,1746,37.76,30056.92,876,191,Yes
ORD013855,Delhi,Delhi,513,22.52,9925.58,1352,698,No
ORD013856,Chennai,Goa,2097,53.54,35070.43,293,709,No
ORD013857,Mumbai,Delhi,59,9.18,1561.66,520,259,No
ORD013858,Ahmedabad,Lucknow,1663,36.44,27351.32,998,663,No
ORD013859,Pune,Vadodara,2102,37.96,35774.07,658,19,No
ORD013860,Delhi,Jaipur,1216,23.21,27188.72,646,457,No
ORD013861,Hyderabad,Ranchi,804,23.01,17755.44,731,199,No
ORD013862,Delhi,Thiruvananthapuram,702,18.62,8637.17,95,550,No
ORD013863,Delhi,Pune,549,15.23,10680.72,1716,447,No
ORD013864,Delhi,Agra,2045,46.00,45121.91,1310,591,No
ORD013865,Mumbai,Agra,204,8.90,3309.30,1188,279,No
ORD013866,Hyderabad,Coimbatore,1401,32.33,30285.02,908,714,No
ORD013867,Ahmedabad,Nashik,1778,32.95,22763.29,1600,529,No
ORD013868,Kolkata,Mumbai,684,18.90,10173.04,1451,545,No
ORD013869,Chennai,Jaipur,1147,29.20,13112.39,955,355,No
ORD013870,Bengaluru,Bhopal,1680,33.25,24154.97,214,224,Yes
ORD013871,Bengaluru,Guwahati,2055,42.73,24026.31,613,291,No
ORD013872,Delhi,Surat,1704,36.04,27566.69,424,344,Yes
ORD013873,Hyderabad,Kochi,810,23.83,13877.29,663,694,No
ORD013874,Mumbai,Lucknow,1006,28.94,12019.80,1565,147,No
ORD013875,Delhi,Bengaluru,278,9.76,5446.94,55,483,No
ORD013876,Delhi,Visakhapatnam,1494,45.23,31484.15,1388,404,Yes
ORD013877,Delhi,Ludhiana,970,28.15,18641.19,387,721,No
ORD013878,Mumbai,Indore,91,4.98,2643.98,1552,57,No
ORD013879,Mumbai,Surat,1605,34.40,18360.51,782,201,Yes
ORD013880,Mumbai,Raipur,637,21.16,12165.72,1080,613,No
ORD013881,Mumbai,Chandigarh,281,17.21,7382.84,1500,11,No
ORD013882,Chennai,Chennai,1395,34.88,21570.34,1124,776,No
ORD013883,Pune,Agra,2079,39.01,27224.40,1753,509,No
ORD013884,Ahmedabad,Surat,48,9.03,2588.62,896,722,No
ORD013885,Mumbai,Chandigarh,858,24.42,18907.58,1040,171,No
ORD013886,Hyderabad,Bhopal,1256,28.66,14370.03,505,75,No
ORD013887,Hyderabad,Bengaluru,276,14.22,5474.43,171,112,Yes
ORD013888,Kolkata,Jaipur,1453,45.46,27445.59,812,237,No
ORD013889,Mumbai,Ludhiana,1484,36.17,31338.30,114,673,No
ORD013890,Hyderabad,Kochi,808,24.27,17909.74,1764,666,No
ORD013891,Pune,Bengaluru,864,26.91,12974.96,873,185,Yes
ORD013892,Chennai,Ranchi,2107,44.01,24370.67,872,577,No
ORD013893,Bengaluru,Bhopal,542,16.22,6799.39,1007,781,No
ORD013894,Hyderabad,Pune,1265,35.26,13626.00,1022,291,No
ORD013895,Chennai,Surat,1822,35.62,38854.35,1091,406,Yes
ORD013896,Kolkata,Ludhiana,379,14.09,8498.67,1655,660,No
ORD013897,Bengaluru,Varanasi,1016,27.33,19060.52,1302,267,No
ORD013898,Ahmedabad,Vadodara,186,10.62,3865.62,922,339,No
ORD013899,Kolkata,Kolkata,2196,40.73,24644.99,1161,536,No
ORD013900,Delhi,Indore,1512,42.10,24811.27,776,297,No
ORD013901,Hyderabad,Thiruvananthapuram,492,12.70,9863.49,1848,472,No
ORD013902,Bengaluru,Indore,916,27.56,19373.87,1116,174,No
ORD013903,Mumbai,Nagpur,2161,50.28,35621.55,1831,28,No
ORD013904,Mumbai,Vadodara,225,13.12,5098.00,297,575,No
ORD013905,Kolkata,Nashik,2181,50.10,44757.08,648,456,No
ORD013906,Kolkata,Ranchi,403,12.66,10601.63,1464,322,No
ORD013907,Chennai,Mumbai,1982,39.84,31392.56,960,447,No
ORD013908,Chennai,Ranchi,1850,44.74,28559.89,944,13,No
ORD013909,Kolkata,Vadodara,786,21.49,12062.06,212,417,No
ORD013910,Pune,Lucknow,1648,49.27,36618.21,689,384,Yes
ORD013911,Kolkata,Kochi,1687,33.49,33220.88,1159,137,Yes
ORD013912,Bengaluru,Jaipur,1601,32.40,26040.35,693,202,No
ORD013913,Hyderabad,Chennai,2111,41.05,44467.65,1611,312,No
ORD013914,Kolkata,Hyderabad,2185,38.71,23865.82,1324,451,No
ORD013915,Bengaluru,Chandigarh,2062,48.91,31975.17,43,721,No
ORD013916,Hyderabad,Kanpur,229,9.66,4465.16,110,515,No
ORD013917,Hyderabad,Chennai,444,16.65,10718.62,1509,476,No
ORD013918,Bengaluru,Ludhiana,1725,40.52,29488.45,963,156,No
ORD013919,Mumbai,Ahmedabad,1991,41.55,24832.55,583,526,No
ORD013920,Kolkata,Bhopal,68,4.86,2708.68,1357,55,No
ORD013921,Ahmedabad,Bengaluru,944,22.34,11957.01,1109,189,No
ORD013922,Mumbai,Ahmedabad,1897,33.28,33214.24,1105,46,No
ORD013923,Hyderabad,Chandigarh,240,11.70,4375.56,660,394,No
ORD013924,Kolkata,Ludhiana,935,26.26,21745.93,198,195,Yes
ORD013925,Kolkata,Nashik,149,11.39,3144.88,110,341,No
ORD013926,Pune,Jaipur,1393,33.54,29163.34,1307,205,No
ORD013927,Kolkata,Guwahati,164,7.26,4057.21,498,214,Yes
ORD013928,Ahmedabad,Chennai,706,20.31,7922.47,446,33,No
ORD013929,Ahmedabad,Kolkata,1991,62.31,25665.20,1235,623,No
ORD013930,Ahmedabad,Visakhapatnam,1860,57.68,24114.93,449,560,No
ORD013931,Pune,Agra,1738,44.89,30770.11,1416,63,No
ORD013932,Hyderabad,Raipur,1373,39.06,31248.33,117,216,Yes
ORD013933,Kolkata,Agra,1039,26.45,23486.05,548,265,No
ORD013934,Chennai,Thiruvananthapuram,1155,25.17,26650.88,1099,402,No
ORD013935,Mumbai,Delhi,1213,24.09,16347.89,1411,670,No
ORD013936,Pune,Ludhiana,2103,46.99,42492.62,915,238,No
ORD013937,Bengaluru,Surat,857,23.30,17770.84,1673,689,No
ORD013938,Bengaluru,Thiruvananthapuram,1227,38.51,17955.72,1017,94,No
ORD013939,Kolkata,Nagpur,963,26.57,21023.12,1704,80,No
ORD013940,Chennai,Goa,582,17.95,9084.73,85,446,No
ORD013941,Ahmedabad,Kolkata,1859,41.00,38521.46,1327,559,No
ORD013942,Bengaluru,Agra,775,26.57,14506.21,1337,574,No
ORD013943,Ahmedabad,Jaipur,1648,44.78,37111.52,1214,475,No
ORD013944,Chennai,Kanpur,2094,47.87,24613.18,1668,302,No
ORD013945,Pune,Delhi,363,10.82,7301.52,1639,17,No
ORD013946,Pune,Chennai,720,18.66,13765.79,943,643,No
ORD013947,Delhi,Jaipur,180,13.47,4270.78,1314,451,No
ORD013948,Pune,Ludhiana,669,20.87,12502.99,115,181,No
ORD013949,Mumbai,Ranchi,1317,37.13,17742.57,1975,138,No
ORD013950,Bengaluru,Hyderabad,92,9.91,2082.62,461,603,No
ORD013951,Bengaluru,Goa,589,20.03,9324.62,1077,146,No
ORD013952,Bengaluru,Pune,567,17.73,10364.76,1167,779,No
ORD013953,Pune,Bengaluru,1092,33.02,18277.36,621,90,No
ORD013954,Chennai,Agra,672,14.38,14011.79,904,167,No
ORD013955,Bengaluru,Ludhiana,1797,52.60,30663.35,1254,521,No
ORD013956,Kolkata,Mumbai,570,22.47,8943.82,50,469,No
ORD013957,Hyderabad,Ludhiana,964,23.75,14224.31,646,276,No
ORD013958,Ahmedabad,Indore,852,25.77,11037.61,486,209,Yes
ORD013959,Bengaluru,Vadodara,1455,34.32,30342.06,505,327,No
ORD013960,Ahmedabad,Lucknow,1907,44.65,36989.56,143,621,No
ORD013961,Mumbai,Raipur,648,23.34,8528.90,45,566,No
ORD013962,Ahmedabad,Lucknow,1685,38.99,34018.51,1166,701,No
ORD013963,Kolkata,Chennai,2016,48.73,29872.74,45,153,No
ORD013964,Ahmedabad,Coimbatore,1032,30.03,19141.36,1237,396,No
ORD013965,Kolkata,Pune,1203,42.86,19220.45,591,728,No
ORD013966,Pune,Ludhiana,433,15.49,10954.40,1591,314,Yes
ORD013967,Hyderabad,Coimbatore,1835,53.06,35007.68,424,560,No
ORD013968,Mumbai,Guwahati,219,9.21,5664.28,1777,483,No
ORD013969,Kolkata,Coimbatore,253,13.44,4297.96,738,320,No
ORD013970,Hyderabad,Surat,525,14.28,9360.18,882,528,No
ORD013971,Bengaluru,Ludhiana,1315,39.78,22079.54,84,12,No
ORD013972,Bengaluru,Visakhapatnam,449,17.98,7337.85,1907,265,No
ORD013973,Hyderabad,Pune,1791,35.48,24406.51,1238,70,No
ORD013974,Pune,Coimbatore,528,21.89,6780.63,140,560,No
ORD013975,Ahmedabad,Visakhapatnam,807,20.99,16923.78,256,40,No
ORD013976,Delhi,Visakhapatnam,269,11.58,6085.98,1695,735,No
ORD013977,Chennai,Thiruvananthapuram,2105,56.15,24322.08,1532,106,No
ORD013978,Pune,Ahmedabad,584,19.09,11786.40,1643,72,No
ORD013979,Hyderabad,Visakhapatnam,1280,34.04,26690.95,1069,772,No
ORD013980,Bengaluru,Raipur,336,15.99,4075.70,219,352,No
ORD013981,Mumbai,Thiruvananthapuram,2195,51.46,28234.64,186,543,No
ORD013982,Delhi,Varanasi,1692,38.10,26361.55,1102,603,No
ORD013983,Ahmedabad,Coimbatore,1765,36.39,40366.56,952,112,No
ORD013984,Hyderabad,Goa,866,23.26,18326.02,1932,419,No
ORD013985,Delhi,Agra,1885,50.53,26531.95,1186,408,No
ORD013986,Hyderabad,Kochi,787,22.00,16107.55,642,357,No
ORD013987,Bengaluru,Delhi,2102,41.72,44961.08,591,179,No
ORD013988,Chennai,Hyderabad,89,9.25,2901.94,1214,340,No
ORD013989,Ahmedabad,Guwahati,2130,44.13,27390.23,1306,674,No
ORD013990,Hyderabad,Nagpur,1169,25.54,24869.67,333,80,No
ORD013991,Pune,Pune,839,16.63,13744.85,1862,159,No
ORD013992,Chennai,Kochi,1975,48.28,42961.99,624,381,No
ORD013993,Ahmedabad,Thiruvananthapuram,999,28.19,21043.56,852,292,No
ORD013994,Ahmedabad,Chennai,1142,34.22,16424.23,32,494,No
ORD013995,Hyderabad,Visakhapatnam,1027,29.20,14057.95,1883,533,Yes
ORD013996,Kolkata,Pune,1523,44.13,32003.67,1386,69,No
ORD013997,Kolkata,Ahmedabad,1270,34.33,18542.07,1696,405,No
ORD013998,Ahmedabad,Goa,1532,33.10,34407.53,614,491,No
ORD013999,Mumbai,Thiruvananthapuram,1674,42.49,20433.34,746,527,Yes
ORD014000,Ahmedabad,Delhi,2051,49.26,37710.38,1841,275,No
ORD014001,Delhi,Vadodara,984,19.82,14510.06,80,724,No
ORD014002,Chennai,Visakhapatnam,201,9.30,4689.78,685,416,No
ORD014003,Hyderabad,Mumbai,442,19.34,9285.97,687,368,No
ORD014004,Kolkata,Kolkata,2124,43.61,24730.96,1640,95,No
ORD014005,Mumbai,Kochi,1033,33.55,22826.88,1143,98,No
ORD014006,Bengaluru,Bengaluru,906,20.36,17213.96,332,132,No
ORD014007,Mumbai,Patna,1281,38.53,27289.11,599,689,No
ORD014008,Bengaluru,Kochi,521,16.84,7534.29,1913,402,No
ORD014009,Kolkata,Raipur,513,12.84,8630.65,652,574,No
ORD014010,Bengaluru,Goa,1469,34.62,22310.56,316,303,No
ORD014011,Ahmedabad,Thiruvananthapuram,1566,29.08,34312.56,1146,19,No
ORD014012,Chennai,Raipur,1464,42.32,19967.62,1186,81,No
ORD014013,Pune,Patna,1284,29.71,15232.29,1041,141,No
ORD014014,Bengaluru,Visakhapatnam,1298,34.60,23928.31,538,672,No
ORD014015,Kolkata,Lucknow,694,17.79,13265.14,702,698,No
ORD014016,Pune,Guwahati,153,6.06,2866.42,1505,150,No
ORD014017,Mumbai,Hyderabad,900,22.72,14906.64,103,334,No
ORD014018,Delhi,Delhi,1660,38.22,22657.58,1357,425,Yes
ORD014019,Chennai,Kanpur,1428,32.18,17026.38,1234,436,No
ORD014020,Bengaluru,Guwahati,208,8.54,3411.80,1213,371,No
ORD014021,Chennai,Lucknow,2059,42.26,36264.19,601,153,No
ORD014022,Pune,Mumbai,515,16.44,10587.51,1354,185,No
ORD014023,Kolkata,Ludhiana,1119,29.40,23319.13,59,431,No
ORD014024,Mumbai,Raipur,498,18.88,11464.14,1898,372,No
ORD014025,Chennai,Nagpur,962,27.09,18605.06,216,60,No
ORD014026,Kolkata,Kochi,853,28.87,17588.30,438,707,No
ORD014027,Chennai,Lucknow,1679,39.66,18570.19,1319,166,No
ORD014028,Mumbai,Pune,492,21.21,10983.81,1592,694,No
ORD014029,Pune,Ahmedabad,2106,44.59,38278.90,329,139,No
ORD014030,Pune,Guwahati,169,11.39,5415.67,1555,790,No
ORD014031,Bengaluru,Kanpur,1984,52.53,40106.52,140,130,No
ORD014032,Hyderabad,Goa,779,21.63,12547.58,1660,560,No
ORD014033,Kolkata,Delhi,1096,36.47,22888.62,365,674,No
ORD014034,Mumbai,Indore,1779,57.12,25445.35,1382,356,Yes
ORD014035,Chennai,Hyderabad,32,5.72,2478.46,557,312,No
ORD014036,Bengaluru,Ahmedabad,196,7.82,3996.40,1322,236,No
ORD014037,Delhi,Bengaluru,504,18.83,8145.83,626,25,No
ORD014038,Delhi,Thiruvananthapuram,874,25.59,12412.80,1648,782,No
ORD014039,Pune,Jaipur,1747,38.84,39136.07,1808,671,No
ORD014040,Chennai,Kolkata,899,18.99,12915.66,1630,180,No
ORD014041,Mumbai,Nagpur,572,25.56,10369.81,1064,170,No
ORD014042,Pune,Bhopal,1506,35.25,28953.95,1002,476,No
ORD014043,Mumbai,Lucknow,1046,34.17,20517.52,1318,436,No
ORD014044,Delhi,Kanpur,1344,42.32,16774.91,1486,654,Yes
ORD014045,Bengaluru,Pune,1547,35.63,22072.26,1119,688,No
ORD014046,Mumbai,Nagpur,511,19.27,9061.10,1908,91,No
ORD014047,Ahmedabad,Agra,2173,46.46,32257.01,1307,396,No
ORD014048,Kolkata,Lucknow,1507,35.02,21726.62,1141,306,No
ORD014049,Ahmedabad,Varanasi,1760,47.09,28999.93,1713,102,No
ORD014050,Ahmedabad,Coimbatore,1411,30.97,21391.98,1789,95,No
ORD014051,Hyderabad,Chennai,168,13.08,4548.98,1549,501,No
ORD014052,Hyderabad,Mumbai,1284,32.49,14027.69,1488,345,No
ORD014053,Delhi,Nagpur,1185,30.76,18693.20,164,232,No
ORD014054,Chennai,Varanasi,1023,27.95,20795.07,1316,414,No
ORD014055,Kolkata,Kanpur,533,15.21,8970.37,453,236,No
ORD014056,Delhi,Agra,1046,24.23,13011.34,837,326,No
ORD014057,Kolkata,Thiruvananthapuram,1091,22.67,20741.87,1549,390,No
ORD014058,Delhi,Lucknow,526,19.44,10727.69,140,390,No
ORD014059,Hyderabad,Nashik,1737,51.88,28218.57,1296,307,No
ORD014060,Mumbai,Kanpur,578,20.52,12337.60,832,265,No
ORD014061,Delhi,Surat,1629,40.55,29320.73,1925,64,No
ORD014062,Hyderabad,Ludhiana,2051,65.10,42325.30,714,132,No
ORD014063,Delhi,Kolkata,885,23.73,17096.58,227,125,Yes
ORD014064,Hyderabad,Agra,1631,49.83,35160.03,237,128,Yes
ORD014065,Hyderabad,Lucknow,1276,28.20,21691.09,515,375,No
ORD014066,Kolkata,Mumbai,580,15.99,11540.87,225,124,No
ORD014067,Bengaluru,Nashik,1800,31.29,33713.12,1852,633,No
ORD014068,Ahmedabad,Visakhapatnam,461,15.41,10211.00,1524,364,Yes
ORD014069,Delhi,Ahmedabad,1423,33.35,18034.67,224,588,No
ORD014070,Chennai,Surat,2123,44.90,47293.95,1176,507,No
